"date","cohort","block","trt","rep","obs","height","numDam","numLeaf","areaLeaf","areaDam","alive","notes","additional.notes","species"
2017-04-25,2,"R","L",6,"Keatyn/Robert/Miles","10.1","0",17,13,0,1,"","","t"
2017-04-25,2,"R","L",7,"Keatyn/Robert/Miles","10.1","0",23,15,0,1,"","","t"
2017-04-25,2,"R","LP",8,"Keatyn/Robert/Miles","10.7","0",24,16,0,1,"","","t"
2017-04-25,2,"R","L",9,"Keatyn/Robert/Miles","13.5","0",25,18,0,1,"","","t"
2017-04-25,2,"R","L",10,"Keatyn/Robert/Miles","11.2","0",22,12,0,1,"","","t"
2017-04-25,2,"R","U",11,"Keatyn/Robert/Miles","10.2","0",26,13,0,1,"","","t"
2017-04-25,2,"R","L",12,"Keatyn/Robert/Miles","10.6","0",35,12,0,1,"","","t"
2017-04-25,2,"R","U",13,"Keatyn/Robert/Miles","12.6","0",30,20,0,1,"","","t"
2017-04-25,2,"R","LP",14,"Keatyn/Robert/Miles","10.2","0",18,18,0,1,"","","t"
2017-04-25,2,"R","L",15,"Keatyn/Robert/Miles","8.3","0",20,14,0,1,"","","t"
2017-04-25,2,"R","LP",16,"Keatyn/Robert/Miles","11.2","0",28,18,0,1,"","","t"
2017-04-25,2,"R","LP",17,"Keatyn/Robert/Miles","12.1","0",35,22,0,1,"","","t"
2017-04-25,2,"R","LP",18,"Keatyn/Robert/Miles","9.9","0",28,15,0,1,"","","t"
2017-04-25,2,"R","L",19,"Keatyn/Robert/Miles","9","0",19,12,0,1,"","","t"
2017-04-25,2,"R","L",20,"Keatyn/Robert/Miles","11.4","0",25,18,0,1,"","","t"
2017-04-25,2,"R","LP",21,"Keatyn/Robert/Miles","10.3","0",17,13,0,1,"","","t"
2017-04-25,2,"R","U",22,"Keatyn/Robert/Miles","11.4","0",20,14,0,1,"","","t"
2017-04-25,2,"R","LP",23,"Keatyn/Robert/Miles","10","0",26,16,0,1,"","","t"
2017-04-25,2,"R","LP",24,"Keatyn/Robert/Miles","9.2","0",22,13,0,1,"","","t"
2017-04-25,2,"R","U",25,"Keatyn/Robert/Miles","10.2","0",20,12,0,1,"","","t"
2017-04-25,2,"R","U",26,"Keatyn/Robert/Miles","8.2","0",20,11,0,1,"","","t"
2017-04-25,2,"R","LP",27,"Keatyn/Robert/Miles","9.1","0",22,13,0,1,"","","t"
2017-04-25,2,"R","U",28,"Keatyn/Robert/Miles","11.2","0",22,20,0,1,"","","t"
2017-04-25,2,"R","U",29,"Keatyn/Robert/Miles","11.6","0",25,21,0,1,"","","t"
2017-04-25,2,"R","L",30,"Keatyn/Robert/Miles","11.5","0",25,19,0,1,"","","t"
2017-05-02,2,"B","LP",1,"John/Louie","1","0",20,8,0,1,"","","t"
2017-05-02,2,"B","U",2,"John/Louie","8.5","0",19,12,0,1,"","missing","t"
2017-05-02,2,"B","U",3,"John/Louie","7.5","0",25,11,0,1,"","MISSING","t"
2017-05-02,2,"B","LP",4,"John/Louie","9.5","0",30,17,0,1,"","","t"
2017-05-02,2,"B","L",5,"John/Louie","10.5","0",22,7.5,0,1,"","","t"
2017-05-02,2,"B","U",6,"John/Louie","8.5","0",18,3,0,1,"","missing","t"
2017-05-02,2,"B","LP",20,"Miles/Kyle","9","0",27,18,0,1,"","","t"
2017-05-02,2,"B","L",21,"Miles/Kyle","11.5","1",23,11,1,1,"B.TO","","t"
2017-05-02,2,"B","L",22,"Miles/Kyle","10.6","0",27,12,0,1,"B.TO","","t"
2017-05-02,2,"B","LP",23,"Miles/Kyle","9.5","1",29,23,1,1,"P.TO","","t"
2017-05-02,2,"B","U",24,"Miles/Kyle","9.2","2",24,19,1,1,"","","t"
2017-05-02,2,"B","L",25,"Miles/Kyle","9.1","5",25,17,5,1,"B.TO, P.TO","","t"
2017-05-02,2,"B","LP",26,"Miles/Kyle","9.6","0",29,12,0,1,"B.TO","","t"
2017-05-02,2,"B","L",27,"Miles/Kyle","6.9","0",33,19,0,1,"","","t"
2017-05-02,2,"B","L",28,"Miles/Kyle","10.4","1",32,13,2,1,"B.TO","","t"
2017-05-02,2,"B","U",29,"Miles/Kyle","10.4","0",35,12,0,1,"","","t"
2017-05-02,2,"B","L",30,"Miles/Kyle","8.4","0",22,16,0,1,"","","t"
2017-05-02,2,"G","L",1,"John/Louie","7.5","1",29,15.5,0.1,1,"","","t"
2017-05-02,2,"G","L",2,"John/Louie","11.5","0",25,9,0,1,"","","t"
2017-05-02,2,"G","U",3,"John/Louie","7.5","0",17,7.5,0,1,"","","t"
2017-05-02,2,"G","L",4,"John/Louie","10.5","0",28,9.5,0,1,"","","t"
2017-05-02,2,"G","U",5,"John/Louie","9","0",18,11,0,1,"","","t"
2017-05-02,2,"G","L",6,"John/Louie","8.5","0",20,7,0,1,"","","t"
2017-05-02,2,"G","L",7,"John/Louie","6.5","2",15,4.5,2,1,"","","t"
2017-05-02,2,"G","L",8,"John/Louie","9.5","0",7,2,0,1,"","","t"
2017-05-02,2,"G","LP",9,"John/Louie","9.5","0",23,6.5,0,1,"","","t"
2017-05-02,2,"G","U",19,"Miles/Kyle","9.5","0",12,4,0,1,"","","t"
2017-05-02,2,"G","U",20,"Miles/Kyle","12.9","1",24,6,1,1,"","","t"
2017-05-02,2,"G","LP",21,"Miles/Kyle","18.8","0",12,5,0,1,"","","t"
2017-05-02,2,"G","LP",22,"Miles/Kyle","10.4","0",21,3,0,1,"B.TO","","t"
2017-05-02,2,"G","LP",25,"Miles/Kyle",NA,NA,NA,NA,NA,0,"","","t"
2017-05-02,2,"G","LP",26,"Miles/Kyle",NA,NA,NA,NA,NA,0,"","","t"
2017-05-02,2,"G","LP",27,"Miles/Kyle","10.5","0",28,11,0,1,"B.TO","","t"
2017-05-02,2,"G","U",28,"Miles/Kyle","13.5","0",30,19,0,1,"B.TO","","t"
2017-05-02,2,"G","L",29,"Miles/Kyle","9.5","2",21,17,1,1,"","","t"
2017-05-02,2,"G","L",30,"Miles/Kyle","8.3","2",36,17,5,1,"B.TO","","t"
2017-04-11,1,"G","L",1,"Rachel","7","0",4,3,0,1,"","","b"
2017-04-11,1,"G","L",2,"Rachel","3","0",3,2,0,1,"","","b"
2017-04-11,1,"G","U",3,"Rachel","6.5","0",4,3,0,1,"","","b"
2017-04-11,1,"G","L",4,"Rachel","5.5","0",5,2,0,1,"","","b"
2017-04-11,1,"G","U",5,"Rachel","11.5","0",4,5,0,1,"","","b"
2017-04-11,1,"G","L",6,"Rachel","9.5","0",4,3,0,1,"","","b"
2017-04-11,1,"G","L",7,"Rachel","2","0",6,3,0,1,"","","b"
2017-04-11,1,"G","L",8,"Rachel","3.5","0",5,2,0,1,"","","b"
2017-04-11,1,"G","LP",9,"Rachel","10.5","0",4,4,0,1,"","","b"
2017-04-11,1,"G","L",10,"Rachel","7.5","0",5,2,0,1,"","","b"
2017-04-11,1,"G","LP",11,"Rachel","5","0",4,2,0,1,"","","b"
2017-04-11,1,"G","U",12,"Rachel","4.5","0",4,3,0,1,"","","b"
2017-04-11,1,"G","L",13,"Rachel","5","0",4,2,0,1,"","","b"
2017-04-11,1,"G","LP",14,"Rachel","5","0",5,2,0,1,"","","b"
2017-04-11,1,"G","U",15,"Rachel","2.5","0",4,2,0,1,"","","b"
2017-04-11,1,"G","LP",16,"Asia","8.1","1",5,2,8,1,"","","b"
2017-04-11,1,"G","LP",17,"Asia","5","1",5,1,15,1,"","","b"
2017-04-11,1,"G","U",18,"Asia","4.7","0",6,1,0,1,"","","b"
2017-04-11,1,"G","U",19,"Asia","8.2","0",6,1.5,0,1,"","","b"
2017-04-11,1,"G","U",20,"Asia","5.7","0",4,1,0,1,"","","b"
2017-04-11,1,"G","LP",21,"Asia","13.2","0",6,1.5,0,1,"","","b"
2017-04-11,1,"G","LP",22,"Asia","11.2","0",6,2,0,1,"","","b"
2017-04-11,1,"G","U",23,"Asia","6.5","0",5,1,0,1,"","","b"
2017-04-11,1,"G","U",24,"Asia","6.5","0",4,1,0,1,"","","b"
2017-04-11,1,"G","LP",25,"Asia","8.1","0",8,2,0,1,"","","b"
2017-04-11,1,"G","LP",26,"Asia","6.4","0",5,1,0,1,"","","b"
2017-04-11,1,"G","LP",27,"Asia","8.3","0",6,1,0,1,"","","b"
2017-04-11,1,"G","U",28,"Asia","12.4","0",6,1.5,0,1,"","","b"
2017-04-11,1,"G","L",29,"Asia","6.8","0",4,1,0,1,"","","b"
2017-04-11,1,"G","L",30,"Asia","11.8","0",5,3,0,1,"","","b"
2017-04-11,1,"R","U",1,"Louie","3","0",4,0.5,0,1,"","","b"
2017-04-11,1,"R","LP",2,"Louie","5","0",3,0.5,0,1,"","","b"
2017-04-11,1,"R","U",3,"Louie","5","0",3,1,0,1,"","","b"
2017-04-11,1,"R","L",4,"Louie","8","0",5,1,0,1,"","","b"
2017-04-11,1,"R","U",5,"Louie","7","0",6,1.5,0,1,"","","b"
2017-04-11,1,"R","L",6,"Louie","5","0",4,1.5,0,1,"","","b"
2017-04-11,1,"R","L",7,"Louie","4","0",5,1.5,0,1,"","","b"
2017-04-11,1,"R","LP",8,"Louie","6","0",4,1.5,0,1,"","","b"
2017-04-11,1,"R","L",9,"Louie","17","0",4,2,0,1,"","","b"
2017-04-11,1,"R","L",10,"Louie","9","0",4,2,0,1,"","","b"
2017-04-11,1,"R","U",11,"Louie","9","0",6,2.5,0,1,"","","b"
2017-04-11,1,"R","L",12,"Louie","12","0",8,2,0,1,"","","b"
2017-04-11,1,"R","U",13,"Louie","6","0",3,1,0,1,"","","b"
2017-04-11,1,"R","LP",14,"Louie","8","0",4,1.5,0,1,"","","b"
2017-04-11,1,"R","L",15,"Louie","7","0",6,1.5,0,1,"","","b"
2017-04-11,1,"R","LP",16,"Louie","6.5","0",5,2,0,1,"","","b"
2017-04-11,1,"R","LP",17,"John","4.5","0",5,2,0,1,"","","b"
2017-04-11,1,"R","LP",18,"John","6.5","0",6,3,0,1,"","","b"
2017-04-11,1,"R","L",19,"John","3","0",3,0.5,0,1,"","","b"
2017-04-11,1,"R","L",20,"John","6.5","1",6,3.5,2,1,"","","b"
2017-04-11,1,"R","LP",21,"John","4","0",4,1,0,1,"","","b"
2017-04-11,1,"R","U",22,"John","6","0",6,4,0,1,"","","b"
2017-04-11,1,"R","LP",23,"John","8","0",6,4.5,0,1,"","","b"
2017-04-11,1,"R","LP",24,"John","7","0",4,2,0,1,"","","b"
2017-04-11,1,"R","U",25,"Robert","6","0",3,1.5,0,1,"","","b"
2017-04-11,1,"R","U",26,"Robert","7","0",4,4,0,1,"","","b"
2017-04-11,1,"R","LP",27,"Robert","8","0",5,4.5,0,1,"","","b"
2017-04-11,1,"R","U",28,"Robert","7","0",6,3.5,0,1,"","","b"
2017-04-11,1,"R","U",29,"Robert","6","0",4,3,0,1,"","","b"
2017-04-11,1,"R","L",30,"Robert","9","0",4,4,0,1,"","","b"
2017-04-11,1,"B","LP",1,"Kyle","9","0",6,4.5,0,1,"","","b"
2017-04-11,1,"B","U",2,"Kyle","7","0",5,3,0,1,"","","b"
2017-04-11,1,"B","U",3,"Kyle","7.5","0",7,5,0,1,"","","b"
2017-04-11,1,"B","LP",4,"Kyle","7","0",7,6,0,1,"","","b"
2017-04-11,1,"B","L",5,"Kyle","10","0",8,5,0,1,"","","b"
2017-04-11,1,"B","U",6,"Kyle","6","0",5,4,0,1,"","","b"
2017-04-11,1,"B","LP",7,"Kyle","6","0",8,5,0,1,"","","b"
2017-04-11,1,"B","L",8,"Kyle","7","0",10,6,0,1,"","","b"
2017-04-11,1,"B","LP",9,"Kyle","7.5","0",6,4.5,0,1,"","","b"
2017-04-11,1,"B","U",10,"Kyle","8.5","0",5,4.5,0,1,"","","b"
2017-04-11,1,"B","LP",11,"Ashley","12.5","0",7,5,0,1,"","","b"
2017-04-11,1,"B","L",12,"Ashley","5.9","0",5,3,0,1,"","","b"
2017-04-11,1,"B","U",13,"Ashley","7.9","0",4,4,0,1,"","","b"
2017-04-11,1,"B","L",14,"Ashley","5.5","0",6,3,0,1,"","","b"
2017-04-11,1,"B","U",15,"Ashley","10.4","0",5,5.5,0,1,"","","b"
2017-04-11,1,"B","LP",16,"Ashley","5","0",5,4,0,1,"","","b"
2017-04-11,1,"B","LP",17,"Ashley","6.5","0",6,7,0,1,"","","b"
2017-04-11,1,"B","U",18,"Cameron","10.7","0",5,5,0,1,"","","b"
2017-04-11,1,"B","U",19,"Cameron","7.2","0",6,2,0,1,"","","b"
2017-04-11,1,"B","LP",20,"Cameron","7.6","0",4,2,0,1,"","","b"
2017-04-11,1,"B","L",21,"Cameron","8.7","0",5,3,0,1,"","","b"
2017-04-11,1,"B","L",22,"Cameron","7.3","0",5,3,0,1,"","","b"
2017-04-11,1,"B","LP",23,"Cameron","11.1","0",6,6,0,1,"","","b"
2017-04-11,1,"B","U",24,"Cameron","10.8","0",6,4,0,1,"","","b"
2017-04-11,1,"B","L",25,"Cameron","12.6","0",5,5,0,1,"","","b"
2017-04-11,1,"B","LP",26,"Cameron","9.4","0",5,4,0,1,"","","b"
2017-04-11,1,"B","L",27,"Cameron","5.8","0",4,2,0,1,"","","b"
2017-04-11,1,"B","L",28,"Cameron","8","0",4,2,0,1,"","","b"
2017-04-11,1,"B","U",29,"Cameron","11.6","0",4,4,0,1,"","","b"
2017-04-11,1,"B","L",30,"Cameron","10.7","0",5,3,0,1,"","","b"
2017-04-18,1,"G","L",1,"Louie/Keatyn","5","3",4,4,5,1,"","W","b"
2017-04-18,1,"G","L",2,"Louie/Keatyn","2","2",3,2,10,1,"","W","b"
2017-04-18,1,"G","U",3,"Louie/Keatyn","6","0",6,2,0,1,"","","b"
2017-04-18,1,"G","L",4,"Louie/Keatyn","4","1",11,1.5,6,1,"","W","b"
2017-04-18,1,"G","U",5,"Louie/Keatyn","10","0",1,2,15,1,"","W","b"
2017-04-18,1,"G","L",6,"Louie/Keatyn","0.5","0",0,0,99,1,"","W","b"
2017-04-18,1,"G","L",7,"Louie/Keatyn","3","0",10,5,0,1,"","","b"
2017-04-18,1,"G","L",8,"Louie/Keatyn","4","0",11,4,0,1,"","","b"
2017-04-18,1,"G","LP",9,"Louie/Keatyn","11","2",6,45,5,1,"","","b"
2017-04-18,1,"G","L",10,"Louie/Keatyn","9","2",9,3.5,7,1,"","","b"
2017-04-18,1,"G","LP",11,"Louie/Keatyn","5.5","0",7,4.5,0,1,"","","b"
2017-04-18,1,"G","U",12,"Louie/Keatyn","5","0",5,3,0,1,"","","b"
2017-04-18,1,"G","L",13,"Louie/Keatyn","4","1",4,3,8,1,"","W","b"
2017-04-18,1,"G","LP",14,"Louie/Keatyn","4","1",5,2,15,1,"","","b"
2017-04-18,1,"G","U",15,"Louie/Keatyn","4","0",2,1,60,1,"","W","b"
2017-04-18,1,"G","LP",16,"Louie/Keatyn","6","2",5,3,6,1,"","","b"
2017-04-18,1,"G","LP",17,"Louie/Keatyn","4","1",6,3.5,10,1,"","","b"
2017-04-18,1,"G","U",18,"Louie/Keatyn","2.5","0",6,2,0,1,"","W","b"
2017-04-18,1,"G","U",19,"Louie/Keatyn","7.5","1",4,2,50,1,"","","b"
2017-04-18,1,"G","U",20,"Louie/Keatyn","4","0",7,3.5,0,1,"","","b"
2017-04-18,1,"G","LP",21,"Louie/Keatyn","11","0",6,2.5,0,1,"","","b"
2017-04-18,1,"G","LP",22,"Louie/Keatyn","11","2",7,2,10,1,"","","b"
2017-04-18,1,"G","U",23,"Louie/Keatyn","4","1",4,2,16,1,"","","b"
2017-04-18,1,"G","U",24,"Louie/Keatyn","5","1",5,2.5,7,1,"","","b"
2017-04-18,1,"G","LP",25,"Louie/Keatyn","6","2",11,4,12,1,"","","b"
2017-04-18,1,"G","LP",26,"Louie/Keatyn","4","2",3,1,70,1,"","","b"
2017-04-18,1,"G","LP",27,"Louie/Keatyn","8","0",6,2,0,1,"","","b"
2017-04-18,1,"G","U",28,"Louie/Keatyn","10","1",4,1.5,50,1,"","","b"
2017-04-18,1,"G","L",29,"Louie/Keatyn","5","0",5,1.5,0,1,"","","b"
2017-04-18,1,"G","L",30,"Louie/Keatyn","8","0",0,0,99,1,"","W","b"
2017-04-18,1,"R","U",1,"Marshall","2.8","1",9,1.5,2,1,"","W","b"
2017-04-18,1,"R","LP",2,"Marshall","3.6","1",4,1.5,3,1,"","","b"
2017-04-18,1,"R","U",3,"Marshall","3.4","0",3,1,0,1,"","W","b"
2017-04-18,1,"R","L",4,"Marshall","7","4",8,2,18,1,"","","b"
2017-04-18,1,"R","U",5,"Marshall","4.5","3",6,2.5,5,1,"","W","b"
2017-04-18,1,"R","L",6,"Marshall",NA,NA,NA,NA,NA,0,"","","b"
2017-04-18,1,"R","L",7,"Marshall","3","3",4,3.5,15,1,"","W","b"
2017-04-18,1,"R","LP",8,"Marshall","2.5","2",5,3,4,1,"","","b"
2017-04-18,1,"R","L",9,"Marshall","15","2",4,3,2,1,"","W","b"
2017-04-18,1,"R","L",10,"Marshall","6.7","1",7,4.5,1,1,"","","b"
2017-04-18,1,"R","U",11,"Marshall","10","1",7,5,1,1,"","W","b"
2017-04-18,1,"R","L",12,"Marshall","9","3",9,3.5,7,1,"","W","b"
2017-04-18,1,"R","U",13,"Marshall","4","1",4,1.5,1,1,"","W","b"
2017-04-18,1,"R","LP",14,"Marshall","6","3",3,1,50,1,"","","b"
2017-04-18,1,"R","L",15,"Marshall","5.5","3",7,2.7,2,1,"","","b"
2017-04-18,1,"R","LP",16,"Marshall","2.8","2",2,0.25,50,1,"","","b"
2017-04-18,1,"R","LP",17,"Marshall","2","0",4,1.5,0,1,"","","b"
2017-04-18,1,"R","LP",18,"Marshall","8","3",7,4,2,1,"","","b"
2017-04-18,1,"R","L",19,"Marshall","2.4","2",4,1,10,1,"","W","b"
2017-04-18,1,"R","L",20,"Marshall","8","2",6,2.5,1,1,"","W","b"
2017-04-18,1,"R","LP",21,"Marshall","7.2","3",6,1.5,3,1,"","","b"
2017-04-18,1,"R","U",22,"Marshall","3.4","1",11,7,2,1,"","","b"
2017-04-18,1,"R","LP",23,"Marshall","7","3",8,4,10,1,"","","b"
2017-04-18,1,"R","LP",24,"Marshall","6","0",4,1.5,0,1,"","","b"
2017-04-18,1,"R","U",25,"Marshall","7.5","5",5,1,60,1,"","","b"
2017-04-18,1,"R","U",26,"Marshall","4","4",6,0.7,50,1,"","","b"
2017-04-18,1,"R","LP",27,"Marshall","12","3",10,3.5,12,1,"","","b"
2017-04-18,1,"R","U",28,"Marshall","5","3",6,1.5,10,1,"","","b"
2017-04-18,1,"R","U",29,"Marshall","4.5","3",5,1.5,3,1,"","W","b"
2017-04-18,1,"R","L",30,"Marshall","7","2",6,2.5,2,1,"","","b"
2017-04-18,1,"B","LP",1,"Kyle/Miles","3.5","2",2,1.5,30,1,"B.TO, P.TO","","b"
2017-04-18,1,"B","U",2,"Kyle/Miles","6.8","1",3,2.5,15,1,"","W","b"
2017-04-18,1,"B","U",3,"Kyle/Miles","9","5",6,3.5,30,1,"P.TO","TC on P, T mostly dead, W","b"
2017-04-18,1,"B","LP",4,"Kyle/Miles","7.2","3",6,7,20,1,"","T mostly dead","b"
2017-04-18,1,"B","L",5,"Kyle/Miles","10","0",13,9,0,1,"","","b"
2017-04-18,1,"B","U",6,"Kyle/Miles","7.4","2",7,5,5,1,"","","b"
2017-04-18,1,"B","LP",7,"Kyle/Miles","6","1",7,4,10,1,"","","b"
2017-04-18,1,"B","L",8,"Kyle/Miles","0","0",0,0,99,1,"","","b"
2017-04-18,1,"B","LP",9,"Kyle/Miles","6","4",6,1.5,50,1,"","","b"
2017-04-18,1,"B","U",10,"Kyle/Miles","9","2",5,3,30,1,"","W, T mostly dead","b"
2017-04-18,1,"B","LP",11,"Kyle/Miles","14.5","3",7,2.5,40,1,"","","b"
2017-04-18,1,"B","L",12,"Kyle/Miles","8","1",6,4,10,1,"","T mostly dead","b"
2017-04-18,1,"B","U",13,"Kyle/Miles","2.1","0",2,2,0,1,"B.TO, P.TO","W, TC on B, TC on P","b"
2017-04-18,1,"B","L",14,"Kyle/Miles","7","0",8,5,0,1,"P.TO","T mostly dead, TC on P","b"
2017-04-18,1,"B","U",15,"Kyle/Miles","9","2",4,1,10,1,"","W","b"
2017-04-18,1,"B","LP",16,"Kyle/Miles","5","1",5,4,10,1,"","T mostly dead","b"
2017-04-18,1,"B","LP",17,"Kyle/Miles","7","3",3,3,10,1,"","","b"
2017-04-18,1,"B","U",18,"Kyle/Miles","9.5","1",7,5,10,1,"","W, T mostly dead","b"
2017-04-18,1,"B","U",19,"Kyle/Miles","7","1",3,1.5,60,1,"P.TO","W, TC on P","b"
2017-04-18,1,"B","LP",20,"Kyle/Miles","6","3",3,3,5,1,"P.TO","T mostly dead, TC on P","b"
2017-04-18,1,"B","L",21,"Kyle/Miles","8.5","0",0,0,0,1,"P.TO","W, T mostly dead, B dying, TC on P","b"
2017-04-18,1,"B","L",22,"Kyle/Miles","5","3",4,3,10,1,"","W, T mostly dead","b"
2017-04-18,1,"B","LP",23,"Kyle/Miles","15","3",6,7,30,1,"P.TO","T mostly dead, TC on P","b"
2017-04-18,1,"B","U",24,"Kyle/Miles","6.5","3",9,7,10,1,"","W","b"
2017-04-18,1,"B","L",25,"Kyle/Miles","18","0",0,0,0,1,"","T mostly dead, B dying","b"
2017-04-18,1,"B","LP",26,"Kyle/Miles","7","0",0,0,0,1,"","B dying","b"
2017-04-18,1,"B","L",27,"Kyle/Miles","4.6","0",2,0.1,0,1,"P.TO","TC on P","b"
2017-04-18,1,"B","L",28,"Kyle/Miles","6.5","0",0,0,0,1,"","W, B dying, T mostly dead","b"
2017-04-18,1,"B","U",29,"Kyle/Miles","9","0",2,0.1,0,1,"","W, T mostly dead","b"
2017-04-18,1,"B","L",30,"Kyle/Miles","9.2","4",5,3.5,30,1,"","W, T mostly dead","b"
2017-04-24,1,"R","U",1,"Keatyn/Miles","5.1","2",11,6,5,1,"","","b"
2017-04-24,1,"R","LP",2,"Keatyn/Miles","4.8","2",4,2,70,1,"","","b"
2017-04-24,1,"R","U",3,"Keatyn/Miles","5.4","4",5,1,90,1,"","","b"
2017-04-24,1,"R","L",4,"Keatyn/Miles","10.7","2",8,6,40,1,"","","b"
2017-04-24,1,"R","U",5,"Keatyn/Miles","11","1",6,3,60,1,"","","b"
2017-04-24,1,"R","L",6,"Keatyn/Miles","1","0",0,0,99,1,"","Pea has two apical meristems, 10 and 8.2. I averaged. I just added the leaf data together","b"
2017-04-24,1,"R","L",7,"Keatyn/Miles","9.5","2",8,8,10,1,"","","b"
2017-04-24,1,"R","LP",8,"Keatyn/Miles","8.2","1",7,6,15,1,"","","b"
2017-04-24,1,"R","L",9,"Keatyn/Miles","18.5","0",1,1,0,1,"","","b"
2017-04-24,1,"R","L",10,"Keatyn/Miles","14.5","1",7,13,15,1,"","","b"
2017-04-24,1,"R","U",11,"Keatyn/Miles","17","2",9,10,10,1,"","","b"
2017-04-24,1,"R","L",12,"Keatyn/Miles","18.5","3",7,6,30,1,"","","b"
2017-04-24,1,"R","U",13,"Keatyn/Miles","7.6","2",4,2.5,50,1,"","","b"
2017-04-24,1,"R","LP",14,"Keatyn/Miles","5","1",1,0.5,99,1,"","","b"
2017-04-24,1,"R","L",15,"Keatyn/Miles","9","2",7,4,45,1,"","","b"
2017-04-24,1,"R","LP",16,"Keatyn/Miles","5","0",1,1,99,1,"","","b"
2017-04-24,1,"R","LP",17,"Keatyn/Miles","3","2",5,6,20,1,"","","b"
2017-04-24,1,"R","LP",18,"Keatyn/Miles","11","5",9,11,45,1,"","","b"
2017-04-24,1,"R","L",19,"Keatyn/Miles","2","1",4,2,10,1,"","","b"
2017-04-24,1,"R","L",20,"Keatyn/Miles","11","3",10,10,50,1,"","","b"
2017-04-24,1,"R","LP",21,"Keatyn/Miles","14.3","2",7,4,15,1,"","","b"
2017-04-24,1,"R","U",22,"Keatyn/Miles","12.9","3",12,8,10,1,"","","b"
2017-04-24,1,"R","LP",23,"Keatyn/Miles","8.9","1",3,6,50,1,"","","b"
2017-04-24,1,"R","LP",24,"Keatyn/Miles","7.3","3",6,5,15,1,"","","b"
2017-04-24,1,"R","U",25,"Keatyn/Miles","12.6","4",4,1,80,1,"","","b"
2017-04-24,1,"R","U",26,"Keatyn/Miles","5","2",2,1,89,1,"","","b"
2017-04-24,1,"R","LP",27,"Keatyn/Miles","12","5",9,9,15,1,"","","b"
2017-04-24,1,"R","U",28,"Keatyn/Miles","9.4","4",7,3,20,1,"","","b"
2017-04-24,1,"R","U",29,"Keatyn/Miles","8","3",8,3,20,1,"","","b"
2017-04-24,1,"R","L",30,"Keatyn/Miles","13.7","0",4,4,40,1,"","","b"
2017-04-24,1,"G","L",1,"Marshall",NA,NA,NA,NA,100,0,"","","b"
2017-04-24,1,"G","L",2,"Marshall",NA,NA,NA,NA,100,0,"","","b"
2017-04-24,1,"G","U",3,"Marshall","9","0",4,2.5,0,1,"","","b"
2017-04-24,1,"G","L",4,"Marshall","6","1",7,4.5,1,1,"","","b"
2017-04-24,1,"G","U",5,"Marshall","9","0",0,0,NA,1,"","","b"
2017-04-24,1,"G","L",6,"Marshall",NA,NA,NA,NA,NA,0,"","","b"
2017-04-24,1,"G","L",7,"Marshall","4","2",14,6,3,1,"","","b"
2017-04-24,1,"G","L",8,"Marshall","8","1",6,3,2,1,"","","b"
2017-04-24,1,"G","LP",9,"Marshall","14","2",6,8,3,1,"","","b"
2017-04-24,1,"G","L",10,"Marshall","10","4",4,1,30,1,"","","b"
2017-04-24,1,"G","LP",11,"Marshall","9","4",9,5,8,1,"","","b"
2017-04-24,1,"G","U",12,"Marshall","8.5","3",9,6,10,1,"","","b"
2017-04-24,1,"G","L",13,"Marshall","4","3",3,1.5,25,1,"B.TO","","b"
2017-04-24,1,"G","LP",14,"Marshall","8","1",6,2,3,1,"","","b"
2017-04-24,1,"G","U",15,"Marshall","8","2",4,1.5,6,1,"","","b"
2017-04-24,1,"G","LP",16,"Marshall","11","3",3,1,35,1,"","","b"
2017-04-24,1,"G","LP",17,"Marshall","8","2",4,3.5,24,1,"","","b"
2017-04-24,1,"G","U",18,"Marshall","5","2",10,4,5,1,"","","b"
2017-04-24,1,"G","U",19,"Marshall",NA,NA,NA,NA,NA,0,"","","b"
2017-04-24,1,"G","U",20,"Marshall","5","3",6,6,5,1,"","","b"
2017-04-24,1,"G","LP",21,"Marshall","13","1",2,1.5,12,1,"","","b"
2017-04-24,1,"G","LP",22,"Marshall","11","2",3,1.5,25,1,"","","b"
2017-04-24,1,"G","U",23,"Marshall","5","3",5,2,15,1,"","","b"
2017-04-24,1,"G","U",24,"Marshall","3","3",4,1,8,1,"","","b"
2017-04-24,1,"G","LP",25,"Marshall","6","3",11,4,25,1,"","","b"
2017-04-24,1,"G","LP",26,"Marshall","4","4",7,2,15,1,"","","b"
2017-04-24,1,"G","LP",27,"Marshall","10","0",0,0,0,1,"","","b"
2017-04-24,1,"G","U",28,"Marshall","10","3",3,1.5,15,1,"","","b"
2017-04-24,1,"G","L",29,"Marshall","5","4",6,3.5,10,1,"","","b"
2017-04-24,1,"G","L",30,"Marshall",NA,NA,100,NA,NA,1,"","","b"
2017-04-24,1,"B","LP",1,"Robert/Amy",NA,NA,100,NA,NA,1,"B.TO","","b"
2017-04-24,1,"B","U",2,"Robert/Amy","6","1",2,2,10,1,"","","b"
2017-04-24,1,"B","U",3,"Robert/Amy",NA,NA,100,NA,NA,1,"B.TO, T.WILT","","b"
2017-04-24,1,"B","LP",4,"Robert/Amy","6","0",0,0,100,1,"T.WILT","","b"
2017-04-24,1,"B","L",5,"Robert/Amy","11","3",12,10.3,20,1,"","","b"
2017-04-24,1,"B","U",6,"Robert/Amy","7","3",10,6,30,1,"T.WILT","","b"
